cluster_id	cluster_size	rep	sources	members	has_DATABASE	has_PRED
7873	2	PRED|XP_005106034.1	PRED	PRED|XP_005106034.1;PRED|XP_012942236.1	False	True
7868	2	PRED|XP_001688087.2	PRED	PRED|XP_001688087.2;PRED|XP_001688089.2	False	True
2537	2	PRED|XP_013443841.1	PRED	PRED|XP_013443841.1;PRED|XP_070668287.1	False	True
7886	2	PRED|NP_001024945.1	PRED	PRED|NP_001024945.1;PRED|NP_001024946.1	False	True
8297	2	PRED|XP_024400284.1	PRED	PRED|XP_024400284.1;PRED|XP_024400285.1	False	True
8291	2	PRED|XP_032220292.1	PRED	PRED|XP_032220292.1;PRED|XP_048577101.1	False	True
8284	2	PRED|XP_028963165.1	PRED	PRED|XP_028963165.1;PRED|NP_568949.1	False	True
2102	2	PRED|XP_031761763.1	PRED	PRED|XP_031761763.1;PRED|XP_031761764.1	False	True
8279	2	PRED|XP_009053143.1	PRED	PRED|XP_009053143.1;PRED|XP_009050339.1	False	True
2109	2	PRED|XP_009048657.1	PRED	PRED|XP_009048657.1;PRED|XP_009048612.1	False	True
2112	2	PRED|XP_048585456.1	PRED	PRED|XP_048585456.1;PRED|XP_001627410.3	False	True
8124	2	PRED|XP_010233931.1	PRED	PRED|XP_010233931.1;PRED|XP_010233943.1	False	True
8272	2	PRED|XP_064417570.1	PRED	PRED|XP_064417570.1;PRED|XP_064417571.1	False	True
2114	2	PRED|XP_032815198.2	PRED	PRED|XP_032815198.2;PRED|XP_032815199.2	False	True
1315	2	PRED|XP_073767469.1	PRED	PRED|XP_073767469.1;PRED|XP_073767470.1	False	True
8266	2	PRED|XP_040860835.1	PRED	PRED|XP_040860835.1;PRED|XP_013463844.2	False	True
13136	2	PRED|XP_024548817.1	PRED	PRED|XP_024548817.1;PRED|XP_965001.1	False	True
2127	2	PRED|XP_009066225.1	PRED	PRED|XP_009066225.1;PRED|XP_009059076.1	False	True
825	2	PRED|NP_496688.1	PRED	PRED|NP_496688.1;PRED|NP_496687.2	False	True
2131	2	PRED|XP_075926513.1	PRED	PRED|XP_075926513.1;PRED|XP_075926514.1	False	True
8277	2	PRED|XP_009048366.1	PRED	PRED|XP_009048366.1;PRED|XP_009048367.1	False	True
2045	2	PRED|NP_001071679.1	PRED	PRED|NP_001071679.1;PRED|XP_009861488.2	False	True
2046	2	PRED|XP_011444973.3	PRED	PRED|XP_011444973.3;PRED|XP_034339246.2	False	True
2048	2	PRED|XP_009056995.1	PRED	PRED|XP_009056995.1;PRED|XP_009065442.1	False	True
13172	2	PRED|NP_001129481.1	PRED	PRED|NP_001129481.1;PRED|NP_001129482.1	False	True
2049	2	PRED|XP_024381171.2	PRED	PRED|XP_024381171.2;PRED|XP_073391453.1	False	True
2052	2	PRED|XP_007023636.2	PRED	PRED|XP_007023636.2;PRED|XP_024311823.1	False	True
13169	2	PRED|WP_001325743.1	PRED	PRED|WP_001325743.1;PRED|WP_014532223.1	False	True
8312	2	PRED|WP_231918322.1	PRED	PRED|WP_231918322.1;PRED|XP_002287571.1	False	True
8339	2	PRED|NP_001077900.1	PRED	PRED|NP_001077900.1;PRED|NP_001077899.1	False	True
2069	2	PRED|XP_694967.3	PRED	PRED|XP_694967.3;PRED|XP_073808372.1	False	True
2072	2	PRED|XP_009061049.1	PRED	PRED|XP_009061049.1;PRED|XP_009061048.1	False	True
8691	2	PRED|XP_026296013.1	PRED	PRED|XP_026296013.1;PRED|XP_026296014.1	False	True
2074	2	PRED|NP_085102.4	PRED	PRED|NP_085102.4;PRED|NP_001351544.1	False	True
2075	2	PRED|XP_001641952.2	PRED	PRED|XP_001641952.2;PRED|XP_048578985.1	False	True
2085	2	PRED|XP_012946218.2	PRED	PRED|XP_012946218.2;PRED|XP_009046458.1	False	True
8316	2	PRED|XP_012651602.1	PRED	PRED|XP_012651602.1;PRED|XP_012651593.1	False	True
13164	2	PRED|NP_001189239.1	PRED	PRED|NP_001189239.1;PRED|NP_001287370.1	False	True
2212	2	PRED|XP_011650157.1	PRED	PRED|XP_011650157.1;PRED|NP_001292647.1	False	True
8170	2	PRED|XP_066161810.1	PRED	PRED|XP_066161810.1;PRED|XP_002450482.1	False	True
2222	2	PRED|XP_048583107.1	PRED	PRED|XP_048583107.1;PRED|XP_048583108.1	False	True
2243	2	PRED|XP_003966452.2	PRED	PRED|XP_003966452.2;PRED|XP_029696875.1	False	True
13066	2	PRED|NP_001407206.1	PRED	PRED|NP_001407206.1;PRED|NP_001407207.1	False	True
2255	2	PRED|NP_001230257.1	PRED	PRED|NP_001230257.1;PRED|NP_001230256.1	False	True
8157	2	PRED|XP_064425631.1	PRED	PRED|XP_064425631.1;PRED|XP_064425632.1	False	True
13128	2	PRED|NP_975006.1	PRED	PRED|NP_975006.1;PRED|NP_001318883.1	False	True
815	2	PRED|XP_001031200.2	PRED	PRED|XP_001031200.2;PRED|XP_001016135.2	False	True
2261	2	PRED|XP_036009018.1	PRED	PRED|XP_036009018.1;PRED|NP_783580.1	False	True
2270	2	PRED|XP_031761311.1	PRED	PRED|XP_031761311.1;PRED|XP_031761312.1	False	True
2272	2	PRED|XP_006567383.1	PRED	PRED|XP_006567383.1;PRED|XP_026298378.1	False	True
8134	2	PRED|XP_042915149.1	PRED	PRED|XP_042915149.1;PRED|XP_042915150.1	False	True
2279	2	PRED|XP_001636704.1	PRED	PRED|XP_001636704.1;PRED|XP_048585073.1	False	True
8130	2	PRED|NP_509687.2	PRED	PRED|NP_509687.2;PRED|NP_499687.1	False	True
8125	2	PRED|NP_001021741.1	PRED	PRED|NP_001021741.1;PRED|NP_740777.1	False	True
13047	2	PRED|WP_049892776.1	PRED	PRED|WP_049892776.1;PRED|WP_144859512.1	False	True
2135	2	PRED|XP_002292887.1	PRED	PRED|XP_002292887.1;PRED|XP_002293911.1	False	True
2138	2	PRED|NP_505945.1	PRED	PRED|NP_505945.1;PRED|XP_062817009.1	False	True
8238	2	PRED|XP_007908135.1	PRED	PRED|XP_007908135.1;PRED|NP_001002426.1	False	True
2149	2	PRED|NP_001358923.1	PRED	PRED|NP_001358923.1;PRED|NP_001358922.1	False	True
8220	2	PRED|XP_005102276.1	PRED	PRED|XP_005102276.1;PRED|NP_652413.1	False	True
2161	2	PRED|XP_037772307.1	PRED	PRED|XP_037772307.1;PRED|XP_037772308.1	False	True
822	2	PRED|XP_065939581.1	PRED	PRED|XP_065939581.1;PRED|XP_065939582.1	False	True
8179	2	PRED|NP_001128474.1	PRED	PRED|NP_001128474.1;PRED|NP_001030043.1	False	True
2176	2	PRED|XP_030852463.1	PRED	PRED|XP_030852463.1;PRED|XP_030844170.1	False	True
13121	2	PRED|XP_001238835.1	PRED	PRED|XP_001238835.1;PRED|XP_061514870.1	False	True
13072	2	PRED|XP_073388217.1	PRED	PRED|XP_073388217.1;PRED|XP_073388532.1	False	True
8207	2	PRED|XP_020397148.1	PRED	PRED|XP_020397148.1;PRED|XP_020407549.1	False	True
2188	2	PRED|XP_028957386.1	PRED	PRED|XP_028957386.1;PRED|XP_008370691.3	False	True
2191	2	PRED|XP_003972521.2	PRED	PRED|XP_003972521.2;PRED|XP_021332009.1	False	True
13070	2	PRED|NP_904205.1	PRED	PRED|NP_904205.1;PRED|NP_043011.1	False	True
8197	2	PRED|XP_002287996.1	PRED	PRED|XP_002287996.1;PRED|XP_002180485.1	False	True
2163	2	PRED|XP_009067380.1	PRED	PRED|XP_009067380.1;PRED|XP_009064424.1	False	True
9311	2	PRED|NP_001299907.1	PRED	PRED|NP_001299907.1;PRED|NP_001122732.1	False	True
14887	2	PRED|WP_000863859.1	PRED	PRED|WP_000863859.1;PRED|WP_002984145.1	False	True
14864	2	PRED|WP_003433020.1	PRED	PRED|WP_003433020.1;PRED|WP_070116921.1	False	True
14862	2	PRED|NP_001255347.1	PRED	PRED|NP_001255347.1;PRED|NP_001255349.1	False	True
9768	2	PRED|XP_015633371.1	PRED	PRED|XP_015633371.1;PRED|XP_066165807.1	False	True
1486	2	PRED|XP_001626334.2	PRED	PRED|XP_001626334.2;PRED|XP_032229804.2	False	True
1485	2	PRED|XP_009061894.1	PRED	PRED|XP_009061894.1;PRED|XP_009064846.1	False	True
1378	2	PRED|XP_009062475.1	PRED	PRED|XP_009062475.1;PRED|XP_009062551.1	False	True
13787	2	PRED|WP_000483445.1	PRED	PRED|WP_000483445.1;PRED|WP_001882300.1	False	True
9324	2	PRED|XP_034336379.1	PRED	PRED|XP_034336379.1;PRED|XP_034336380.2	False	True
14828	2	PRED|WP_155237770.1	PRED	PRED|WP_155237770.1;PRED|WP_032487261.1	False	True
14819	2	PRED|WP_001789525.1	PRED	PRED|WP_001789525.1;PRED|WP_001789528.1	False	True
9330	2	PRED|XP_629181.1	PRED	PRED|XP_629181.1;PRED|XP_629180.1	False	True
148	2	PRED|XP_018672819.2	PRED	PRED|XP_018672819.2;PRED|XP_052833202.1	False	True
9334	2	PRED|XP_643410.1	PRED	PRED|XP_643410.1;PRED|XP_643414.2	False	True
8762	2	PRED|XP_012651578.1	PRED	PRED|XP_012651578.1;PRED|XP_012655812.1	False	True
9397	2	PRED|XP_062817907.1	PRED	PRED|XP_062817895.1;PRED|XP_062817907.1	False	True
9371	2	PRED|XP_002464371.1	PRED	PRED|XP_002464371.1;PRED|NP_001318154.1	False	True
14708	2	PRED|NP_001188910.1	PRED	PRED|NP_001188910.1;PRED|NP_001303346.1	False	True
13842	2	PRED|XP_042920854.1	PRED	PRED|XP_042920854.1;PRED|XP_042920855.1	False	True
9363	2	PRED|XP_014778894.1	PRED	PRED|XP_014778894.1;PRED|XP_009044223.1	False	True
9353	2	PRED|NP_001257472.1	PRED	PRED|NP_001257472.1;PRED|NP_001094329.1	False	True
9351	2	PRED|XP_009065689.1	PRED	PRED|XP_009065689.1;PRED|XP_009049180.1	False	True
14781	2	PRED|NP_001343625.1	PRED	PRED|NP_001343625.1;PRED|NP_001343756.1	False	True
9342	2	PRED|XP_006573206.1	PRED	PRED|XP_006573206.1;PRED|XP_014629813.1	False	True
1473	2	PRED|XP_973635.1	PRED	PRED|XP_973635.1;PRED|NP_001386411.1	False	True
14744	2	PRED|NP_001315066.1	PRED	PRED|NP_001315066.1;PRED|XP_025880479.1	False	True
14766	2	PRED|NP_001118996.1	PRED	PRED|NP_001118996.1;PRED|NP_001319969.1	False	True
1379	2	PRED|XP_009067411.1	PRED	PRED|XP_009067411.1;PRED|XP_009067413.1	False	True
14768	2	PRED|NP_001318553.1	PRED	PRED|NP_001318553.1;PRED|NP_001332113.1	False	True
14778	2	PRED|NP_001255698.1	PRED	PRED|NP_001255698.1;PRED|NP_001255699.1	False	True
9765	2	PRED|WP_003899012.1	PRED	PRED|WP_003899012.1;PRED|WP_003852393.1	False	True
14726	2	PRED|WP_003083582.1	PRED	PRED|WP_003083582.1;PRED|WP_003083584.1	False	True
15099	2	PRED|XP_024553855.1	PRED	PRED|XP_024553855.1;PRED|XP_024553857.1	False	True
15114	2	PRED|WP_001010156.1	PRED	PRED|WP_001010156.1;PRED|WP_001010156.1	False	True
9225	2	PRED|NP_996052.1	PRED	PRED|NP_996052.1;PRED|NP_996053.1	False	True
13745	2	PRED|XP_009049436.1	PRED	PRED|XP_009049436.1;PRED|XP_009049446.1	False	True
15123	2	PRED|WP_162484761.1	PRED	PRED|WP_162484761.1;PRED|WP_013998836.1	False	True
13739	2	PRED|WP_001352098.1	PRED	PRED|WP_001352098.1;PRED|WP_012967861.1	False	True
1513	2	PRED|XP_002122557.1	PRED	PRED|XP_002122557.1;PRED|XP_018668783.1	False	True
9309	2	PRED|NP_001021177.3	PRED	PRED|NP_001021177.3;PRED|NP_001255141.1	False	True
15170	2	PRED|NP_001294621.2	PRED	PRED|NP_001294621.2;PRED|NP_001368331.1	False	True
13738	2	PRED|NP_001286542.1	PRED	PRED|NP_001286542.1;PRED|NP_001286543.1	False	True
15187	2	PRED|NP_001246718.1	PRED	PRED|NP_001246718.1;PRED|NP_001246719.1	False	True
15215	2	PRED|WP_011278882.1	PRED	PRED|WP_011278882.1;PRED|WP_009988566.1	False	True
9221	2	PRED|NP_001260722.1	PRED	PRED|NP_001260722.1;PRED|NP_001260723.1	False	True
9219	2	PRED|NP_001097830.1	PRED	PRED|NP_001097830.1;PRED|NP_001303509.1	False	True
9799	2	PRED|XP_020396363.1	PRED	PRED|XP_020396363.1;PRED|NP_001351458.1	False	True
9209	2	PRED|NP_001315310.1	PRED	PRED|NP_001315310.1;PRED|NP_571137.2	False	True
15139	2	PRED|XP_017973334.1	PRED	PRED|XP_017973334.1;PRED|XP_017973335.1	False	True
9300	2	PRED|NP_001189601.1	PRED	PRED|NP_001189601.1;PRED|NP_199068.2	False	True
14934	2	PRED|NP_001033367.1	PRED	PRED|NP_001033367.1;PRED|NP_001367931.1	False	True
93	2	PRED|XP_032835976.2	PRED	PRED|XP_032835976.2;PRED|XP_075915788.1	False	True
9299	2	PRED|NP_001118276.1	PRED	PRED|NP_001118276.1;PRED|NP_001031334.1	False	True
14966	2	PRED|NP_010898.1	PRED	PRED|NP_010898.1;PRED|NP_058137.1	False	True
978	2	PRED|XP_001636532.2	PRED	PRED|XP_001636532.2;PRED|XP_032242186.2	False	True
9272	2	PRED|WP_011278035.1	PRED	PRED|WP_011278035.1;PRED|WP_014511614.1	False	True
15059	2	PRED|NP_001351325.1	PRED	PRED|NP_001351325.1;PRED|XP_035815404.1	False	True
9783	2	PRED|XP_011606390.1	PRED	PRED|XP_011606390.1;PRED|XP_040023864.1	False	True
9264	2	PRED|XP_038943510.1	PRED	PRED|XP_038943510.1;PRED|XP_007908372.1	False	True
150	2	PRED|XP_032243274.2	PRED	PRED|XP_032243274.2;PRED|XP_001637274.2	False	True
15005	2	PRED|NP_171823.1	PRED	PRED|NP_171823.1;PRED|NP_001318912.1	False	True
15021	2	PRED|NP_001371007.1	PRED	PRED|NP_001371007.1;PRED|NP_001380255.1	False	True
15036	2	PRED|NP_001286648.1	PRED	PRED|NP_001286648.1;PRED|NP_652295.1	False	True
9789	2	PRED|XP_012654482.1	PRED	PRED|XP_012654482.1;PRED|XP_012654483.1	False	True
13757	2	PRED|WP_011013161.1	PRED	PRED|WP_011013161.1;PRED|WP_011250902.1	False	True
9265	2	PRED|XP_038945943.1	PRED	PRED|XP_038945943.1;PRED|XP_063127830.1	False	True
9560	2	PRED|WP_001259384.1	PRED	PRED|WP_001259384.1;PRED|WP_042014162.1	False	True
9597	2	PRED|NP_001329050.1	PRED	PRED|NP_001329050.1;PRED|NP_001078445.1	False	True
9619	2	PRED|XP_042918424.1	PRED	PRED|XP_042918424.1;PRED|XP_001702619.2	False	True
13991	2	PRED|NP_001245901.2	PRED	PRED|NP_001245901.2;PRED|NP_001285644.1	False	True
9710	2	PRED|XP_005107426.1	PRED	PRED|XP_005107426.1;PRED|XP_035828060.1	False	True
14365	2	PRED|NP_001246322.1	PRED	PRED|NP_001246322.1;PRED|NP_001286423.1	False	True
14362	2	PRED|NP_001162957.1	PRED	PRED|NP_001162957.1;PRED|NP_001162958.1	False	True
13994	2	PRED|NP_996305.1	PRED	PRED|NP_996305.1;PRED|NP_001247359.1	False	True
14337	2	PRED|NP_001367400.1	PRED	PRED|NP_001367400.1;PRED|NP_498890.1	False	True
13995	2	PRED|WP_001296837.1	PRED	PRED|WP_001296837.1;PRED|WP_001296837.1	False	True
14324	2	PRED|NP_001323651.1	PRED	PRED|NP_001323651.1;PRED|NP_001323650.1	False	True
9637	2	PRED|XP_040017077.1	PRED	PRED|XP_040017077.1;PRED|XP_040017078.1	False	True
9638	2	PRED|XP_040034843.1	PRED	PRED|XP_040034843.1;PRED|XP_003963999.1	False	True
14318	2	PRED|NP_001011611.2	PRED	PRED|NP_001011611.2;PRED|NP_001011612.1	False	True
9644	2	PRED|XP_014633225.1	PRED	PRED|XP_014633225.1;PRED|NP_192819.1	False	True
13866	2	PRED|NP_001163437.1	PRED	PRED|NP_001163437.1;PRED|NP_001287057.1	False	True
9678	2	PRED|XP_012813759.1	PRED	PRED|XP_012813759.1;PRED|XP_002935843.1	False	True
14069	2	PRED|NP_001122548.1	PRED	PRED|NP_001122548.1;PRED|NP_001368005.1	False	True
141	2	PRED|XP_018668471.1	PRED	PRED|XP_018668471.1;PRED|XP_026692571.1	False	True
14058	2	PRED|YP_010963481.1	PRED	PRED|YP_010963481.1;PRED|YP_009047269.1	False	True
14137	2	PRED|NP_001077755.1	PRED	PRED|NP_001077755.1;PRED|NP_001319286.1	False	True
14160	2	PRED|WP_004454815.1	PRED	PRED|WP_004454815.1;PRED|WP_011861731.1	False	True
9663	2	PRED|XP_063129883.1	PRED	PRED|XP_063129883.1;PRED|NP_001403482.1	False	True
1429	2	PRED|XP_002944660.3	PRED	PRED|XP_002944660.3;PRED|XP_009066380.1	False	True
14248	2	PRED|XP_068077856.1	PRED	PRED|XP_068077856.1;PRED|XP_062813798.1	False	True
1403	2	PRED|XP_009044851.1	PRED	PRED|XP_009044851.1;PRED|XP_009045573.1	False	True
1425	2	PRED|XP_062813113.1	PRED	PRED|XP_062813113.1;PRED|NP_001011225.1	False	True
14255	2	PRED|XP_644581.1	PRED	PRED|XP_644581.1;PRED|XP_644670.1	False	True
14262	2	PRED|NP_651980.1	PRED	PRED|NP_651980.1;PRED|NP_730336.1	False	True
9645	2	PRED|NP_006543.1	PRED	PRED|NP_006543.1;PRED|NP_996881.1	False	True
14271	2	PRED|XP_009048237.1	PRED	PRED|XP_009048237.1;PRED|XP_009057790.1	False	True
9705	2	PRED|XP_008115267.1	PRED	PRED|XP_008115267.1;PRED|XP_062818230.1	False	True
9646	2	PRED|NP_477521.1	PRED	PRED|NP_477521.1;PRED|XP_047284228.1	False	True
9522	2	PRED|WP_000492911.1	PRED	PRED|WP_000492911.1;PRED|WP_000492914.1	False	True
14528	2	PRED|XP_644410.1	PRED	PRED|XP_644410.1;PRED|XP_644840.1	False	True
9516	2	PRED|XP_073783397.1	PRED	PRED|XP_073783397.1;PRED|XP_073783398.1	False	True
9751	2	PRED|NP_001025184.1	PRED	PRED|NP_001025184.1;PRED|NP_001157083.1	False	True
14535	2	PRED|WP_000953278.1	PRED	PRED|WP_000953278.1;PRED|WP_014532320.1	False	True
14537	2	PRED|WP_205250796.1	PRED	PRED|WP_205250796.1;PRED|WP_004061251.1	False	True
14617	2	PRED|XP_644599.1	PRED	PRED|XP_644599.1;PRED|XP_644652.1	False	True
13978	2	PRED|XP_001839752.1	PRED	PRED|XP_001839752.1;PRED|XP_001839652.1	False	True
14624	2	PRED|WP_001066080.1	PRED	PRED|WP_001066080.1;PRED|WP_001066080.1	False	True
9462	2	PRED|XP_021316430.1	PRED	PRED|XP_021316430.1;PRED|NP_001371568.1	False	True
14625	2	PRED|WP_001300064.1	PRED	PRED|WP_001300064.1;PRED|WP_001753443.1	False	True
9759	2	PRED|XP_009053565.1	PRED	PRED|XP_009053565.1;PRED|XP_009049792.1	False	True
9431	2	PRED|XP_046777209.1	PRED	PRED|XP_046777209.1;PRED|NP_001075888.2	False	True
9427	2	PRED|NP_001287116.1	PRED	PRED|NP_001287116.1;PRED|NP_001287117.1	False	True
9424	2	PRED|NP_001036256.2	PRED	PRED|NP_001036256.2;PRED|NP_001245459.1	False	True
9410	2	PRED|XP_001691726.1	PRED	PRED|XP_001691726.1;PRED|XP_042914438.1	False	True
9492	2	PRED|XP_008118786.1	PRED	PRED|XP_008118786.1;PRED|XP_003227420.1	False	True
9712	2	PRED|NP_001077516.1	PRED	PRED|NP_001077516.1;PRED|XP_059597795.1	False	True
9723	2	PRED|NP_001024573.1	PRED	PRED|NP_001024573.1;PRED|NP_001255235.1	False	True
14399	2	PRED|NP_001350884.1	PRED	PRED|NP_001350884.1;PRED|XP_025878246.1	False	True
14416	2	PRED|WP_003227330.1	PRED	PRED|WP_003227330.1;PRED|WP_003726190.1	False	True
14425	2	PRED|WP_003427417.1	PRED	PRED|WP_003427417.1;PRED|WP_196783929.1	False	True
14441	2	PRED|NP_001163438.1	PRED	PRED|NP_001163438.1;PRED|NP_001261798.1	False	True
14444	2	PRED|WP_162829205.1	PRED	PRED|WP_162829205.1;PRED|WP_162855178.1	False	True
14483	2	PRED|NP_043080.1	PRED	PRED|NP_043080.1;PRED|NP_043097.1	False	True
9548	2	PRED|XP_014788158.2	PRED	PRED|XP_014788158.2;PRED|XP_009060569.1	False	True
9543	2	PRED|WP_010870423.1	PRED	PRED|WP_010870423.1;PRED|WP_010870615.1	False	True
14459	2	PRED|WP_015412019.1	PRED	PRED|WP_015412019.1;PRED|WP_162829136.1	False	True
1393	2	PRED|XP_034308311.2	PRED	PRED|XP_034308311.2;PRED|XP_011445797.3	False	True
9536	2	PRED|XP_009064493.1	PRED	PRED|XP_009064493.1;PRED|XP_009057165.1	False	True
13909	2	PRED|NP_694919.1	PRED	PRED|NP_694919.1;PRED|NP_059335.1	False	True
13898	2	PRED|XP_073386964.1	PRED	PRED|XP_073386964.1;PRED|XP_073387066.1	False	True
9527	2	PRED|XP_040864861.1	PRED	PRED|XP_040864861.1;PRED|XP_040864864.1	False	True
14446	2	PRED|NP_001339812.1	PRED	PRED|NP_001339812.1;PRED|NP_001339813.1	False	True
8826	2	PRED|XP_014344365.1	PRED	PRED|XP_014344365.1;PRED|XP_064415535.1	False	True
13509	2	PRED|NP_001256825.1	PRED	PRED|NP_001256825.1;PRED|NP_001256826.1	False	True
16499	2	PRED|WP_214282303.1	PRED	PRED|WP_214282303.1;PRED|WP_212591412.1	False	True
1351	2	PRED|XP_048590089.1	PRED	PRED|XP_048590089.1;PRED|XP_009066335.1	False	True
8829	2	PRED|XP_009057441.1	PRED	PRED|XP_009057441.1;PRED|XP_009057440.1	False	True
8846	2	PRED|XP_002965901.2	PRED	PRED|XP_002965901.2;PRED|XP_024543838.1	False	True
16493	2	PRED|NP_001334721.1	PRED	PRED|NP_001334721.1;PRED|NP_001334722.1	False	True
8847	2	PRED|XP_024522886.1	PRED	PRED|XP_024522886.1;PRED|XP_024542879.1	False	True
13510	2	PRED|NP_001293911.1	PRED	PRED|NP_001293911.1;PRED|NP_001367301.1	False	True
9825	2	PRED|NP_741206.2	PRED	PRED|NP_741206.2;PRED|NP_001379990.1	False	True
16422	2	PRED|WP_211180519.1	PRED	PRED|WP_211180519.1;PRED|WP_211180519.1	False	True
16421	2	PRED|WP_001386836.1	PRED	PRED|WP_001386836.1;PRED|WP_001386836.1	False	True
16420	2	PRED|WP_001365705.1	PRED	PRED|WP_001365705.1;PRED|WP_001442103.1	False	True
1641	2	PRED|XP_009062493.1	PRED	PRED|XP_009062493.1;PRED|XP_009049035.1	False	True
1638	2	PRED|XP_026693974.1	PRED	PRED|XP_026693974.1;PRED|XP_018670882.1	False	True
9201	2	PRED|NP_001343613.1	PRED	PRED|NP_001023737.1;PRED|NP_001343613.1	False	True
8925	2	PRED|NP_001189258.2	PRED	PRED|NP_001189258.2;PRED|NP_001303526.2	False	True
16050	2	PRED|WP_000844399.1	PRED	PRED|WP_000844399.1;PRED|WP_000797656.1	False	True
13526	2	PRED|NP_001284476.1	PRED	PRED|NP_001284476.1;PRED|XP_011611269.1	False	True
13517	2	PRED|XP_042916921.1	PRED	PRED|XP_042916921.1;PRED|XP_042916922.1	False	True
16109	2	PRED|WP_001303787.1	PRED	PRED|WP_001303787.1;PRED|WP_148153732.1	False	True
16110	2	PRED|WP_010723106.1	PRED	PRED|WP_010723106.1;PRED|WP_010723106.1	False	True
89	2	PRED|XP_032835979.2	PRED	PRED|XP_032835979.2;PRED|XP_009063283.1	False	True
1637	2	PRED|NP_498001.2	PRED	PRED|NP_498001.2;PRED|NP_498002.1	False	True
1615	2	PRED|XP_024631465.2	PRED	PRED|XP_024631465.2;PRED|XP_039686827.1	False	True
16188	2	PRED|WP_120795393.1	PRED	PRED|WP_120795393.1;PRED|WP_120795393.1	False	True
16189	2	PRED|WP_211180508.1	PRED	PRED|WP_211180508.1;PRED|WP_211180508.1	False	True
16190	2	PRED|WP_212734590.1	PRED	PRED|WP_212734590.1;PRED|WP_211180506.1	False	True
162	2	PRED|XP_026690968.1	PRED	PRED|XP_026690968.1;PRED|XP_002128544.2	False	True
16253	2	PRED|WP_000128776.1	PRED	PRED|WP_000128776.1;PRED|WP_000128776.1	False	True
8869	2	PRED|XP_031750952.1	PRED	PRED|XP_031750952.1;PRED|XP_008110345.1	False	True
8857	2	PRED|WP_010923653.1	PRED	PRED|WP_010923653.1;PRED|WP_158011705.1	False	True
16113	2	PRED|NP_039430.1	PRED	PRED|NP_039430.1;PRED|NP_039461.1	False	True
13441	2	PRED|YP_001381672.1	PRED	PRED|YP_001381672.1;PRED|YP_538820.1	False	True
13427	2	PRED|WP_002914284.1	PRED	PRED|WP_002914284.1;PRED|WP_000494942.1	False	True
17085	2	PRED|WP_418134935.1	PRED	PRED|WP_418134935.1;PRED|WP_418134935.1	False	True
8754	2	PRED|NP_001403571.1	PRED	PRED|NP_001403571.1;PRED|NP_612546.1	False	True
875	2	PRED|XP_034321105.2	PRED	PRED|XP_034321105.2;PRED|XP_034321106.2	False	True
8730	2	PRED|WP_000096086.1	PRED	PRED|WP_000096086.1;PRED|WP_000095496.1	False	True
8719	2	PRED|NP_001313481.1	PRED	PRED|NP_001313481.1;PRED|XP_073806216.1	False	True
16582	2	PRED|NP_001246244.1	PRED	PRED|NP_001246244.1;PRED|NP_001286283.1	False	True
17226	2	PRED|WP_211180492.1	PRED	PRED|WP_211180492.1;PRED|WP_211180492.1	False	True
17227	2	PRED|WP_212591402.1	PRED	PRED|WP_212591402.1;PRED|WP_213061748.1	False	True
1725	2	PRED|XP_009859553.1	PRED	PRED|XP_009859553.1;PRED|XP_002123495.1	False	True
8718	2	PRED|XP_065932539.1	PRED	PRED|XP_065932539.1;PRED|XP_065932542.1	False	True
17349	2	PRED|WP_001387183.1	PRED	PRED|WP_001387183.1;PRED|WP_001387183.1	False	True
8708	2	PRED|NP_509602.1	PRED	PRED|NP_509602.1;PRED|NP_505792.1	False	True
17351	2	PRED|WP_211180521.1	PRED	PRED|WP_211180521.1;PRED|WP_211180521.1	False	True
8704	2	PRED|NP_001294619.1	PRED	PRED|NP_001294619.1;PRED|NP_001370097.1	False	True
17225	2	PRED|WP_010723271.1	PRED	PRED|WP_010723271.1;PRED|WP_010723271.1	False	True
16584	2	PRED|WP_212591405.1	PRED	PRED|WP_212591405.1;PRED|WP_212591405.1	False	True
9844	2	PRED|NP_001097838.1	PRED	PRED|NP_001097838.1;PRED|NP_001262739.1	False	True
1660	2	PRED|XP_024639643.1	PRED	PRED|XP_024639643.1;PRED|XP_003616542.1	False	True
16692	2	PRED|WP_120795373.1	PRED	PRED|WP_120795373.1;PRED|WP_128567298.1	False	True
16693	2	PRED|WP_120795379.1	PRED	PRED|WP_120795379.1;PRED|WP_120795379.1	False	True
1677	2	PRED|XP_011525521.1	PRED	PRED|XP_011525521.1;PRED|XP_054187948.1	False	True
882	2	PRED|XP_009064803.1	PRED	PRED|XP_009064803.1;PRED|XP_009053514.1	False	True
1702	2	PRED|XP_065937803.1	PRED	PRED|XP_065937803.1;PRED|XP_065937804.1	False	True
13456	2	PRED|WP_371045364.1	PRED	PRED|WP_371045364.1;PRED|WP_370736902.1	False	True
1695	2	PRED|XP_073764373.1	PRED	PRED|XP_073764373.1;PRED|XP_068078660.2	False	True
16950	2	PRED|WP_211180490.1	PRED	PRED|WP_211180490.1;PRED|WP_211180490.1	False	True
8791	2	PRED|XP_001556609.2	PRED	PRED|XP_001556609.2;PRED|XP_959282.2	False	True
1698	2	PRED|XP_015638826.1	PRED	PRED|XP_015638826.1;PRED|XP_015638857.1	False	True
170	2	PRED|XP_008382112.3	PRED	PRED|XP_008382112.3;PRED|XP_017192431.1	False	True
