ID	Length	Charge	Aromaticity	InstabilityIndex	IsoelectricPoint	Hydrophobicity	Group	PC1	PC2
sp|B5LUQ7|FALX3_LITFA	123	7.784783059481438	0.09756097560975609	84.06422764227644	9.51857967376709	-1.065040650406504	Database AMP Precursors	-1.2768835844992923	2.217931572850399
sp|B5LUQ8|FALX6_LITFA	103	-1.118462803379444	0.07766990291262135	86.08446601941749	6.447099113464354	-1.1572815533980583	Database AMP Precursors	-2.502987666926536	1.521841407281088
sp|B5LUR0|FALX8_LITFA	109	2.703677658203805	0.10091743119266054	80.17614678899083	9.038999366760255	-0.7422018348623856	Database AMP Precursors	-1.2592915897224322	1.6000340240007451
sp|B5LUR1|FALX9_LITFA	94	-4.284258596259491	0.09574468085106383	92.03510638297873	5.3615312576293945	-0.8542553191489363	Database AMP Precursors	-2.8393853431374256	1.1580952051781928
sp|B6D434|CAMP_BUNFA	191	-10.382160461026704	0.09947643979057592	59.1371727748691	4.896360969543457	-0.5848167539267015	Database AMP Precursors	-2.1616315138760593	0.23884637133942888
sp|B6ULW4|BTDA_PAPAN	76	-0.3414547759331432	0.05263157894736842	29.30131578947368	6.700430488586425	0.023684210526315752	Database AMP Precursors	-0.16945012998231163	-0.6892916331608565
sp|B6ULW5|BTDB_PAPAN	76	0.5713610359122683	0.026315789473684213	45.42631578947366	7.7566125869750975	-0.09078947368421052	Database AMP Precursors	-0.3148637443438541	-0.16445757772245057
sp|B6ULW6|BTDC_PAPAN	76	-2.3348448508877206	0.039473684210526314	34.921052631578945	5.534435462951659	0.1578947368421053	Database AMP Precursors	-0.5758785385450724	-0.9444513952066339
sp|B6ULW7|BTDD_PAPAN	76	0.5713610359122683	0.039473684210526314	41.34999999999999	7.7566125869750975	-0.06447368421052635	Database AMP Precursors	-0.20624456253924625	-0.2353814963505202
sp|B8QIR1|ENLYS_BPSH5	481	6.255869291281705	0.12681912681912683	36.37297297297296	8.737867546081542	-0.48295218295218295	Database AMP Precursors	0.1099863647169122	1.5645842054710117
sp|C0HJE7|OXLA_CRODU	516	2.636610084769032	0.11821705426356588	33.9174418604651	7.997963905334473	-0.3932170542635659	Database AMP Precursors	-0.07216864609744529	1.2794781596730274
sp|C0HJQ3|H2A_ACIGU	76	15.669533279072551	0.03947368421052632	45.03026315789472	11.999967765808105	-0.5750000000000002	Database AMP Precursors	0.9801221813034392	1.3542590935144183
sp|C0HK44|LL3_LASLA	15	4.728993384960147	0.06666666666666667	-14.959999999999997	10.602422142028807	0.3733333333333333	Database AMP Precursors	2.334055430880729	-1.3051010699781613
sp|C0HKQ7|CECA1_DROME	63	3.589245555987189	0.07936507936507936	36.01285714285713	10.160942649841306	0.2682539682539683	Database AMP Precursors	0.8702730071682834	-0.13346298200067486
sp|C0HKQ8|CECA2_DROME	63	3.589245555987189	0.07936507936507936	36.01285714285713	10.160942649841306	0.2682539682539683	Database AMP Precursors	0.8702730071682834	-0.13346298200067486
sp|C0HL58|NDB4B_ISOMC	79	8.501703305507274	0.12658227848101267	26.965822784810133	10.189244270324707	-0.19746835443037977	Database AMP Precursors	0.903594177112519	0.41250160699584437
sp|C0HL84|PNG1_PANCL	12	1.845277800445888	0.08333333333333334	23.325000000000003	10.002801704406739	0.5916666666666667	Database AMP Precursors	1.2931365443291098	-0.8595426387981787
sp|C0HL98|MAC1_MACFV	13	2.7571046111923003	0.07692307692307693	-7.400000000000001	10.302063941955566	1.0307692307692307	Database AMP Precursors	2.470175173781463	-1.7926987271515098
sp|C0HLX7|GLEC_CHOCI	142	-9.151139734938631	0.11267605633802816	25.295140845070414	4.650077629089356	-0.30422535211267615	Database AMP Precursors	-1.1820750204219521	-0.756780566141312
sp|C0HLZ9|BARA1_DROME	257	15.285964757637174	0.08171206225680934	34.290700389105076	10.793184089660645	-0.7603112840466926	Database AMP Precursors	0.7917830038036991	1.6757234783807369
sp|C0HM00|BARA2_DROME	257	15.285964757637174	0.08171206225680934	34.290700389105076	10.793184089660645	-0.7603112840466926	Database AMP Precursors	0.7917830038036991	1.6757234783807369
sp|C7G3K3|KBX2_LIOAU	80	5.604481090374235	0.05	33.2925	9.080645942687987	0.14374999999999988	Database AMP Precursors	0.6574591424096438	-0.1864699922737483
sp|D1MEI7|MASTA_EUMPO	63	-2.492670107590704	0.06349206349206349	19.925396825396827	4.436874580383301	0.5904761904761904	Database AMP Precursors	-0.21412728982068097	-1.730607301854815
sp|D3VML5|PZNA_BACVZ	41	-0.3404869931000829	0.04878048780487805	42.275609756097566	6.689574241638184	0.3560975609756097	Database AMP Precursors	-0.2526049396187474	-0.8039719318592238
sp|D4YWD1|TPF_PELSA	45	-5.223069176888442	0.1111111111111111	63.593333333333334	4.554986000061036	-0.9177777777777779	Database AMP Precursors	-2.464078594113001	0.41699648023838953
sp|E5KIB6|CYPA_STRSQ	64	-4.43151118660178	0.046875	27.707812500000003	4.1722322463989245	0.40312499999999996	Database AMP Precursors	-0.6636930641751738	-1.558630095367128
sp|F1DFM9|AMP_POCDA	107	-4.539947239312376	0.07476635514018691	29.05887850467289	4.756934928894043	-0.408411214953271	Database AMP Precursors	-1.141394158073669	-0.5993277279003599
sp|F2JXJ3|LODA_MARM1	726	-38.41996512454261	0.11019283746556474	43.23362258953184	4.6498502731323255	-0.4736914600550964	Database AMP Precursors	-2.615484074721575	0.14610562771594002
sp|F8J4S0|TOP4A_OXYTA	77	1.5844001058712696	0.14285714285714285	39.868831168831164	8.683907508850098	-0.07532467532467535	Database AMP Precursors	0.02935207931322842	0.16692151686943976
sp|I0DEB3|NDB4D_VAEMS	68	-3.3995297153671666	0.10294117647058824	49.69117647058823	4.832019233703612	0.24558823529411763	Database AMP Precursors	-1.138595378861392	-0.7062844817039425
sp|I3LGZ3|GL15L_PIG	81	11.700328529430088	0.06172839506172839	42.08641975308641	10.614219856262206	-0.02222222222222224	Database AMP Precursors	0.9332219269064207	0.5783227938374644
sp|I6L8L6|PA2H1_BOTBZ	121	11.490755584312568	0.09090909090909091	18.548760330578514	9.11268672943115	-0.696694214876033	Database AMP Precursors	0.6038492645803628	0.6397999778097103
sp|K9IMD0|TRLF_DESRO	708	10.863786336235506	0.07909604519774012	44.47853107344647	8.498625373840333	-0.2805084745762712	Database AMP Precursors	0.24853017192487617	2.126579237213258
sp|K9USW8|A1O_LOXGA	280	-1.6083913432955654	0.1	24.032500000000006	6.423567771911621	-0.5207142857142858	Database AMP Precursors	-0.5339724170382384	0.20444411890300043
sp|L0L3V3|FRE21_SPHLA	71	-9.366095353406083	0.04225352112676056	84.78450704225355	4.592045021057129	-0.6253521126760564	Database AMP Precursors	-2.847107060380361	0.3460680754690092
sp|O07623|SBOA_BACSU	43	-1.524482839926578	0.06976744186046512	20.002325581395354	4.780409431457519	0.686046511627907	Database AMP Precursors	-0.03211442372117896	-1.763698808643725
sp|O09037|REG3A_MOUSE	175	-2.1246678580735203	0.12571428571428572	36.994857142857136	6.161994743347167	-0.1902857142857144	Database AMP Precursors	-0.7404842005333901	-0.056516378673545746
sp|O09049|REG3G_MOUSE	174	3.6997953428417105	0.11494252873563218	40.19022988505747	8.6679838180542	-0.26149425287356326	Database AMP Precursors	0.0007539373555991701	0.5700848296061126
sp|O15240|VGF_HUMAN	615	-48.0142523713527	0.03414634146341464	90.72325203252062	4.75829906463623	-0.9852032520325205	Database AMP Precursors	-4.41803564077686	0.7441827939065915
sp|O15263|DFB4A_HUMAN	64	6.522220689448707	0.125	41.309375	9.455078315734863	0.6046875	Database AMP Precursors	0.8705427110383666	-0.17870555682423755
sp|O16829|CECC_DROME	63	4.589235556087187	0.07936507936507936	35.56047619047619	10.533698844909669	0.24444444444444438	Database AMP Precursors	0.9970582496763556	-0.03871734216476361
sp|O18330|MRJP1_APIME	432	-14.658994381645094	0.09722222222222224	38.272916666666674	5.099048805236816	-0.35277777777777786	Database AMP Precursors	-1.5227615689786946	0.08478898697151036
sp|O18423|TXL_EISFE	297	-4.864868971056104	0.10437710437710439	37.484175084175064	5.8605775833129865	-0.4070707070707071	Database AMP Precursors	-1.0386358711252903	0.24549536956020815
sp|O24006|AMP_IMPBA	333	-4.498213825084001	0.09909909909909909	70.62432432432436	5.627821922302245	-0.6846846846846846	Database AMP Precursors	-2.077842864286927	1.206677466035439
sp|O31422|SKFA_BACSU	55	7.556423822752313	0.03636363636363636	25.190909090909095	10.163327980041505	-0.15818181818181812	Database AMP Precursors	0.9918754811614744	0.01728179011361935
sp|O34344|SDPC_BACSU	203	7.659228278218009	0.07389162561576355	26.24433497536946	9.2874605178833	-0.17192118226600991	Database AMP Precursors	0.740768514900876	0.39985184315107797
sp|O54329|LANA_STRMG	53	-2.4335191884997824	0.09433962264150943	42.779245283018874	4.8957925796508786	-0.1943396226415094	Database AMP Precursors	-1.2361294043559112	-0.4924799384703754
sp|O60814|H2B1K_HUMAN	126	17.75985774476208	0.05555555555555555	43.54047619047617	10.314570808410643	-0.7174603174603176	Database AMP Precursors	0.5446796306805468	1.462388301334853
sp|O62415|LYS1_CAEEL	298	-2.417044017594769	0.11744966442953021	28.35838926174497	5.467706489562987	0.030872483221476527	Database AMP Precursors	-0.5275793149672755	-0.23621136110074473
sp|O64392|WHW1_WHEAT	146	0.6947890612889243	0.10273972602739725	14.173972602739711	7.569384956359864	-0.13630136986301375	Database AMP Precursors	0.32896949846862916	-0.4104373435641119
sp|O75594|PGRP1_HUMAN	196	5.226963017989018	0.08673469387755102	59.513775510204106	8.918056678771975	-0.2617346938775511	Database AMP Precursors	-0.32324293335065163	1.0295083777684875
sp|O75951|LYZL6_HUMAN	148	-3.2152648712225442	0.1283783783783784	29.242635135135128	5.728256416320801	-0.010810810810810844	Database AMP Precursors	-0.5838545211854232	-0.5188436478417766
sp|O76357|ILYS3_CAEEL	139	2.606785208737568	0.0935251798561151	31.279856115107897	8.118971061706542	-0.23812949640287764	Database AMP Precursors	0.057030613616474546	0.11933436290446224
sp|O87236|LANA1_LACLL	59	-8.433726271998468	0.13559322033898305	52.008474576271176	4.0500284194946286	-0.559322033898305	Database AMP Precursors	-2.1831231868330754	-0.20081823927778858
sp|O87237|LANA2_LACLL	65	-3.428830286794464	0.03076923076923077	49.695384615384604	4.9061372756958	-0.536923076923077	Database AMP Precursors	-1.636047880392203	-0.23118367012955096
sp|O88593|PGRP1_MOUSE	182	0.15850947927444992	0.1043956043956044	58.33461538461541	7.071020698547363	-0.25824175824175816	Database AMP Precursors	-0.9710853144887175	0.5938238387481685
sp|O93364|OXLA_CROAD	516	-4.269434042490126	0.11627906976744186	35.76802325581394	6.303637504577638	-0.38294573643410856	Database AMP Precursors	-0.7955402762135632	0.8387429379028104
sp|O95925|EPPI_HUMAN	133	4.45869985838379	0.10526315789473684	47.00751879699246	8.524864006042481	-0.4654135338345865	Database AMP Precursors	-0.3263764084717558	0.7619084893307139
sp|P00646|CEA3_ECOLX	551	6.606264902417458	0.05263157894736842	36.79564428312158	9.04480152130127	-0.733393829401089	Database AMP Precursors	0.08104334374635223	1.8189183827392061
sp|P00697|LYSC1_RAT	148	8.594977140938587	0.10135135135135134	21.67432432432432	9.317567253112792	-0.3993243243243243	Database AMP Precursors	0.6949499258897581	0.4704524032724299
sp|P00698|LYSC_CHICK	147	8.502775207639155	0.08843537414965986	19.864625850340136	9.36456470489502	-0.1503401360544218	Database AMP Precursors	0.9365513069132027	0.1918672240228548
sp|P00701|LYSC_COTJA	147	8.587961393795739	0.08843537414965988	19.508843537414958	9.319372367858886	-0.14285714285714288	Database AMP Precursors	0.9416774631600174	0.17550242003945035
sp|P00702|LYSC_PHACO	147	8.586972392696742	0.08843537414965988	18.065986394557825	9.299387168884277	-0.13061224489795925	Database AMP Precursors	0.9801952209343586	0.1333980358627286
sp|P00703|LYSC_MELGA	147	9.586840632855894	0.08843537414965988	17.949659863945577	9.4395414352417	-0.11768707482993203	Database AMP Precursors	1.0642107058975347	0.17373716528457683
sp|P00720|ENLYS_BPT4	164	7.582307183101008	0.08536585365853659	32.488414634146345	9.59413661956787	-0.38475609756097573	Database AMP Precursors	0.4958654780185074	0.6756259969549305
sp|P00738|HPT_HUMAN	406	-5.442946228554831	0.09113300492610837	32.934482758620675	6.126356697082519	-0.4211822660098522	Database AMP Precursors	-0.8523324465503209	0.41408224581548514
sp|P00806|ENLYS_BPT7	151	3.1021660282578907	0.08609271523178808	40.30728476821191	8.80820255279541	-0.48211920529801333	Database AMP Precursors	-0.1312126613995429	0.6248607450333286
sp|P01211|PENK_BOVIN	263	-4.237192795134156	0.09505703422053231	55.093536121673004	5.681534767150879	-0.7121673003802281	Database AMP Precursors	-1.7128901032405777	0.7494137653115102
sp|P01501|MEL_APIME	70	-3.484743563559503	0.08571428571428572	51.70285714285713	4.688330268859862	0.2385714285714287	Database AMP Precursors	-1.2206744331741013	-0.7205261571709498
sp|P02264|H2A_ONCMY	128	15.68051380495865	0.03125	45.98828124999998	10.883117485046387	-0.30703125000000003	Database AMP Precursors	0.8760085894689414	1.1101451486400749
sp|P02315|H6_ONCMY	70	13.49711334179549	0.0	42.52142857142856	10.749732398986819	-1.0957142857142859	Database AMP Precursors	0.28590543941667856	1.3863280818992978
sp|P02663|CASA2_BOVIN	222	2.7670853767614574	0.1036036036036036	44.68292792792795	8.545687294006349	-0.704054054054054	Database AMP Precursors	-0.47268740295052963	1.073454347203509
sp|P02775|CXCL7_HUMAN	128	4.7273360493893595	0.0078125	37.48593749999998	9.041191291809081	-0.21640624999999997	Database AMP Precursors	0.29601357627763747	0.17549258321111766
sp|P02788|TRFL_HUMAN	710	11.048634502647886	0.08873239436619718	44.28267605633816	8.50358943939209	-0.33704225352112677	Database AMP Precursors	0.2140015246167577	2.2068818075168726
sp|P03706|ENLYS_LAMBD	158	3.769116372453521	0.08860759493670886	22.187974683544294	9.209582710266112	-0.631012658227848	Database AMP Precursors	0.3291579635295412	0.4832981240485257
sp|P03726|EXLYS_BPT7	1318	-3.445444879948525	0.06980273141122914	34.2754324734448	6.562539100646972	-0.38088012139605465	Database AMP Precursors	-0.42708085535401974	2.72512235610452
sp|P03973|SLPI_HUMAN	132	11.339062780033865	0.06060606060606061	40.401515151515156	9.105466270446776	-0.30530303030303035	Database AMP Precursors	0.3737646769434468	0.6957375712637752
sp|P04421|LYSC_BOVIN	147	0.783149525549188	0.10204081632653061	27.360544217687078	7.5492639541625985	-0.13809523809523813	Database AMP Precursors	0.006697529087539291	-0.14118685317514662
sp|P05059|CMGA_BOVIN	449	-38.789460565610426	0.035634743875278395	73.93563474387543	4.705779838562011	-1.2024498886414254	Database AMP Precursors	-3.9018007200151397	0.5016003272171324
sp|P05109|S10A8_HUMAN	93	-1.052423373903295	0.0967741935483871	25.03655913978495	6.5107019424438475	-0.39677419354838717	Database AMP Precursors	-0.47112304789368026	-0.317077336491442
sp|P06350|H1_ONCMY	207	58.45157169461118	0.00966183574879227	24.75603864734298	10.971761512756348	-0.6371980676328503	Database AMP Precursors	2.7075881750369906	2.6197184808499845
sp|P06702|S10A9_HUMAN	114	-5.778099774944971	0.06140350877192983	38.67192982456141	5.713137245178221	-0.8701754385964912	Database AMP Precursors	-1.488777668842947	0.047308895133433095
sp|P06866|HPT_RAT	347	-3.8453839128913785	0.08645533141210375	34.6216426512968	6.1008928298950185	-0.25734870317002884	Database AMP Precursors	-0.737182165795447	0.20630212673251014
sp|P06899|H2B1J_HUMAN	126	17.75985774476208	0.05555555555555555	44.13888888888888	10.314570808410643	-0.7150793650793653	Database AMP Precursors	0.5318999215952379	1.472482670816109
sp|P08311|CATG_HUMAN	255	19.99173357813463	0.06274509803921569	60.86980392156863	11.19237232208252	-0.43333333333333335	Database AMP Precursors	0.666407219678202	2.102791927660849
sp|P08904|RNAS6_BOVIN	154	6.1963444691206995	0.09090909090909091	57.037012987013	8.90045680999756	-0.2714285714285714	Database AMP Precursors	-0.254382107008183	0.926806476527244
sp|P08905|LYZ2_MOUSE	148	6.599775605009796	0.09459459459459459	17.756081081081078	9.110688209533691	-0.3317567567567568	Database AMP Precursors	0.7191590062384217	0.2197578128854589
sp|P0C005|ANOP_ANOSM	10	2.7580936122913	0.0	24.619999999999997	11.16626262664795	0.63	Database AMP Precursors	1.6848708754903619	-0.8996198117233604
sp|P0C023|TX2B_MYRPI	23	4.735304628996278	0.0	0.5478260869565209	9.90429401397705	0.8565217391304351	Database AMP Precursors	2.172462121697723	-1.639330455326306
sp|P0C1H3|H2B1_CHICK	126	17.758868743663086	0.05555555555555555	38.32063492063491	10.266928672790524	-0.7507936507936509	Database AMP Precursors	0.6345153616670247	1.378663941449632
sp|P0C1Q4|MASTI_POLPI	14	0.7593461330719893	0.07142857142857144	33.864285714285714	8.497529411315917	0.06428571428571425	Database AMP Precursors	0.23172943838180365	-0.4628387421837065
sp|P0C1R0|PROTO_POLPI	12	0.7591026131903019	0.0	27.116666666666667	8.750052070617677	1.816666666666667	Database AMP Precursors	1.776864239974109	-2.2276177607892276
sp|P0C2D1|OXLA_BOTPI	49	-1.19384558619418	0.0816326530612245	10.306122448979592	5.149806022644042	-0.2530612244897959	Database AMP Precursors	-0.37367542531776604	-1.0649813563449477
sp|P0C2D4|OXLA_NAJKA	36	-2.15022559976454	0.08333333333333333	75.36388888888891	5.126672554016112	-1.2638888888888886	Database AMP Precursors	-2.7243425504006833	1.035897571571672
sp|P0C2D7|OXLA_VIPBB	88	-4.930691664797008	0.11363636363636363	49.04999999999998	5.098991966247558	-0.8624999999999999	Database AMP Precursors	-1.9094259093146493	0.2699967252892069
sp|P0C8P9|THCL_STRSQ	57	-9.447128424105056	0.08771929824561403	29.210526315789476	4.0500284194946286	0.17894736842105263	Database AMP Precursors	-1.0999988648170411	-1.4456148555991484
sp|P0CAS5|PA2BE_CRODU	122	11.79621468497279	0.1557377049180328	62.45762295081965	9.156525230407716	-0.6836065573770493	Database AMP Precursors	-0.47330427220621213	1.7009741109980816
sp|P0CAS7|PA2BG_CRODU	121	6.804964371757057	0.15702479338842976	59.28289256198346	8.744701194763184	-0.7090909090909092	Database AMP Precursors	-0.6989725777025375	1.429173724944637
sp|P0CC16|OXLA_AGKCL	19	-5.187160880165811	0.15789473684210528	69.85263157894737	4.058213233947753	-1.773684210526316	Database AMP Precursors	-3.4025729850981135	1.255469966527127
sp|P0CC17|OXLA_BOTAT	506	-5.527455445246304	0.10869565217391305	40.70691699604741	6.071791267395019	-0.4150197628458498	Database AMP Precursors	-1.0406221956924961	0.8469503392057378
sp|P0DI84|OXLA_VIPAA	484	1.726907640653927	0.1115702479338843	37.161363636363625	7.713017082214355	-0.5105371900826446	Database AMP Precursors	-0.34571398096228995	1.2787391205132386
sp|P0DI88|OXLA_BOTJA	37	-3.1978273512821316	0.08108108108108107	42.03783783783785	4.649111366271973	-0.9864864864864865	Database AMP Precursors	-1.8768581259702695	0.026406889439090184
sp|P0DI89|OXLA_BOTLC	30	-6.195819349384129	0.1	42.75333333333333	4.056337547302246	-1.0	Database AMP Precursors	-2.1797215276354756	-0.09973931504461643
sp|P0DI90|OXLA2_DABRR	20	-8.21898073184888	0.1	47.470000000000006	4.0500284194946286	-1.315	Database AMP Precursors	-2.596583417101874	0.16367003556519308
sp|P0DI91|OXLA_NAJOX	95	-6.970334643508904	0.11578947368421053	70.03473684210525	4.858278846740721	-0.7621052631578948	Database AMP Precursors	-2.479810672635157	0.5291211166250726
sp|P0DM51|PA2B1_BOTPA	50	2.7833418968181984	0.18	20.290000000000006	8.605900764465336	-0.266	Database AMP Precursors	0.35481632400991336	-0.007901374235085506
sp|P0DQD1|PLA2_WALAE	30	1.7145036477992572	0.16666666666666666	-17.36	8.475996971130371	0.21666666666666662	Database AMP Precursors	1.5484769621904277	-1.3129055842471544
sp|P0DQH9|OXLAB_CERCE	172	-10.990686276202709	0.12790697674418605	39.498255813953485	4.746931266784667	-0.7732558139534884	Database AMP Precursors	-1.907079331520235	-0.014759630221781514
sp|P0DQQ0|PA2B3_BOTBZ	121	7.4987645715624645	0.1322314049586777	26.658677685950405	8.815680885314944	-0.7611570247933884	Database AMP Precursors	0.11413377886229822	0.7838747044190365
sp|P0DUJ5|MORO_PTEVL	66	-1.143671497377527	0.07575757575757576	31.96666666666667	6.391340065002441	0.1954545454545455	Database AMP Precursors	-0.23791633423196248	-0.8140106663161432
sp|P0DV18|GTX3B_NEOCU	31	1.7976212677453476	0.06451612903225806	5.8	9.406082344055175	-0.22903225806451613	Database AMP Precursors	0.984169643678445	-0.604258031824183
sp|P0DV78|OXLA2_BOTJR	116	-14.083592465566701	0.1293103448275862	36.65775862068964	4.330244636535646	-0.9767241379310344	Database AMP Precursors	-2.2181464700094873	-0.19880100249322882
sp|P10184|IOV7_CHICK	517	-4.226266175963175	0.06576402321083172	45.625725338491314	6.437322807312011	-0.3777562862669246	Database AMP Precursors	-0.9585528790009725	0.9260096372334056
sp|P10645|CMGA_HUMAN	457	-48.68125872263252	0.028446389496717725	76.70853391684915	4.583917045593262	-1.1319474835886214	Database AMP Precursors	-4.289401602724619	0.13453835652940985
sp|P11218|AGI_URTDI	372	0.3615869059165391	0.1021505376344086	41.38661290322579	7.10978488922119	-0.26639784946236555	Database AMP Precursors	-0.49971455059794334	0.7322667817334659
sp|P11477|DEFA1_MOUSE	93	-3.4452316466598134	0.05376344086021505	41.19784946236559	5.129969215393066	-0.4817204301075269	Database AMP Precursors	-1.340965069974578	-0.2931490847685946
sp|P11941|LYSC2_ONCMY	144	4.512929717519848	0.08333333333333334	15.392361111111112	8.844175910949708	-0.05833333333333338	Database AMP Precursors	0.8376644861893935	-0.20500801138070804
sp|P12026|ACBP_PIG	87	0.6005565803128725	0.09195402298850575	30.057471264367802	7.863418388366699	-0.8287356321839083	Database AMP Precursors	-0.48943932295881404	0.35521999807646226
sp|P12670|NP24_SOLLC	247	3.516364596723026	0.11336032388663969	35.51700404858301	8.28027095794678	-0.2461538461538462	Database AMP Precursors	0.036145278933184706	0.5813864322085545
sp|P12724|ECP_HUMAN	160	12.937651929596031	0.08125	59.0556875	10.11807117462158	-0.27875	Database AMP Precursors	0.25583412406456635	1.3605079784061558
sp|P12838|DEF4_HUMAN	97	1.4588773001486413	0.05154639175257732	46.09587628865979	8.304511070251465	0.1783505154639175	Database AMP Precursors	0.026196828899321154	-0.15843385796550222
sp|P13487|KAX11_LEIHE	59	5.517818863355274	0.06779661016949153	44.04237288135593	9.17979831695557	0.19491525423728814	Database AMP Precursors	0.43931581456143326	-0.00857048309124513
sp|P13727|PRG2_HUMAN	222	-2.042536507165167	0.0945945945945946	52.45180180180182	6.316880989074707	-0.4058558558558558	Database AMP Precursors	-1.1936672415891376	0.4965294194212379
sp|P14422|PA2GA_RABIT	66	9.884751239629477	0.16666666666666669	20.700151515151514	9.812619972229005	-0.45757575757575764	Database AMP Precursors	0.785707855210603	0.5747800551829674
